"Sujets","Demande","Domaine","Niveau de priorité"
"Chute d'une personne âgée","Allô le 18 ? deux voitures viennent de se percuter violemment frontalement. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Accident de la circulation","Vite, venez ! un cycliste a été renversé par un camion. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Chute d'une personne âgée","Allô le 18 ? deux voitures viennent de se percuter violemment frontalement. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Personne inconsciente sur la voie publique","Vite, venez ! un cycliste a été renversé par un camion. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Arbre sur la voie publique","Bonjour les pompiers, il y a une très forte odeur de gaz dans les parties communes de l'immeuble. Il n'y a pas de blessé mais c'est dangereux. C'est au <adresse>.","Opérations Diverses","Moyenne"
"Dégagement de fumée","Allô les pompiers ! je vois une épaisse fumée noire sortir du toit de l'immeuble d'en face. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Feu de broussailles","Vite, au feu ! un champ est en train de brûler près des habitations. Le sinistre est localisé au <adresse>.","Incendie","Haute"
"Chute d'une personne âgée","Allô le 18 ? deux voitures viennent de se percuter violemment frontalement. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Personne inconsciente sur la voie publique","Allô les pompiers ? mon mari vient de faire un malaise et ne respire plus bien. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Chute d'une personne âgée","Vite, venez ! un cycliste a été renversé par un camion. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Malaise à domicile","Vite, venez ! un cycliste a été renversé par un camion. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Cave inondée","Allô le CTA, il y a une très forte odeur de gaz dans les parties communes de l'immeuble. Pourriez-vous envoyer une équipe de reconnaissance au <adresse> ?","Opérations Diverses","Basse"
"Malaise à domicile","Vite, venez ! un cycliste a été renversé par un camion. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Accident de la circulation","Allô le 18 ? une personne âgée est tombée dans les escaliers et saigne de la tête. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Dégagement de fumée","Allô les pompiers ! un champ est en train de brûler près des habitations. C'est au niveau du <adresse>. Il y a beaucoup de vent.","Incendie","Haute"
"Dégagement de fumée","Allô les pompiers ! un champ est en train de brûler près des habitations. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Malaise à domicile","Allô le 18 ? une personne âgée est tombée dans les escaliers et saigne de la tête. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Dégagement de fumée","Allô les pompiers ! il y a le feu dans la cuisine de mon appartement, les flammes montent. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Feu d'appartement","Allô les pompiers ! une voiture est en feu sur le bas-côté avec un risque d'explosion. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Accident de la circulation","Allô les pompiers ? deux voitures viennent de se percuter violemment frontalement. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Véhicule en feu","Bonjour, je signale un incendie. il y a le feu dans la cuisine de mon appartement, les flammes montent. Le sinistre est localisé au <adresse>.","Incendie","Haute"
"Personne inconsciente sur la voie publique","Allô le 18 ? deux voitures viennent de se percuter violemment frontalement. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Feu de broussailles","Bonjour, je signale un incendie. un champ est en train de brûler près des habitations. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Personne inconsciente sur la voie publique","Bonjour, j'ai une urgence : mon mari vient de faire un malaise et ne respire plus bien. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Nid de frelons asiatiques","Allô le CTA, il y a un énorme nid de frelons dans la cour de l'école. Pourriez-vous envoyer une équipe de reconnaissance au <adresse> ?","Opérations Diverses","Moyenne"
"Véhicule en feu","Vite, au feu ! un champ est en train de brûler près des habitations. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Nid de frelons asiatiques","Bonjour les pompiers, il y a un énorme nid de frelons dans la cour de l'école. Il n'y a pas de blessé mais c'est dangereux. C'est au <adresse>.","Opérations Diverses","Basse"
"Accident de la circulation","Bonjour, j'ai une urgence : une personne âgée est tombée dans les escaliers et saigne de la tête. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Personne inconsciente sur la voie publique","Allô les pompiers ? deux voitures viennent de se percuter violemment frontalement. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Arbre sur la voie publique","Bonjour les pompiers, il y a un énorme nid de frelons dans la cour de l'école. Il n'y a pas de blessé mais c'est dangereux. C'est au <adresse>.","Opérations Diverses","Basse"
"Accident de la circulation","Allô le 18 ? une personne âgée est tombée dans les escaliers et saigne de la tête. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Accident de la circulation","Allô le 18 ? deux voitures viennent de se percuter violemment frontalement. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Forte odeur de gaz","Allô le CTA, il y a un énorme nid de frelons dans la cour de l'école. Cela se situe au <adresse>.","Opérations Diverses","Basse"
"Malaise à domicile","Bonjour, j'ai une urgence : un cycliste a été renversé par un camion. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Chute d'une personne âgée","Bonjour, j'ai une urgence : mon mari vient de faire un malaise et ne respire plus bien. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Feu de broussailles","Vite, au feu ! il y a le feu dans la cuisine de mon appartement, les flammes montent. C'est au niveau du <adresse>. Il y a beaucoup de vent.","Incendie","Haute"
"Chute d'une personne âgée","Allô les pompiers ? une personne âgée est tombée dans les escaliers et saigne de la tête. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Véhicule en feu","Bonjour, je signale un incendie. une voiture est en feu sur le bas-côté avec un risque d'explosion. Le sinistre est localisé au <adresse>.","Incendie","Haute"
"Chute d'une personne âgée","Bonjour, j'ai une urgence : mon mari vient de faire un malaise et ne respire plus bien. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Forte odeur de gaz","Bonjour les pompiers, il y a une très forte odeur de gaz dans les parties communes de l'immeuble. Cela se situe au <adresse>.","Opérations Diverses","Moyenne"
"Nid de frelons asiatiques","Bonjour les pompiers, un grand arbre s'est abattu sur la route et bloque complètement la circulation. Pourriez-vous envoyer une équipe de reconnaissance au <adresse> ?","Opérations Diverses","Moyenne"
"Feu d'appartement","Bonjour, je signale un incendie. une voiture est en feu sur le bas-côté avec un risque d'explosion. C'est au niveau du <adresse>. Il y a beaucoup de vent.","Incendie","Haute"
"Feu de broussailles","Vite, au feu ! il y a le feu dans la cuisine de mon appartement, les flammes montent. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Nid de frelons asiatiques","Bonjour les pompiers, un grand arbre s'est abattu sur la route et bloque complètement la circulation. Il n'y a pas de blessé mais c'est dangereux. C'est au <adresse>.","Opérations Diverses","Moyenne"
"Malaise à domicile","Allô les pompiers ? mon mari vient de faire un malaise et ne respire plus bien. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Cave inondée","Bonjour, je vous appelle pour un signalement. il y a un énorme nid de frelons dans la cour de l'école. Il n'y a pas de blessé mais c'est dangereux. C'est au <adresse>.","Opérations Diverses","Basse"
"Cave inondée","Bonjour les pompiers, un grand arbre s'est abattu sur la route et bloque complètement la circulation. Il n'y a pas de blessé mais c'est dangereux. C'est au <adresse>.","Opérations Diverses","Basse"
"Dégagement de fumée","Allô les pompiers ! un champ est en train de brûler près des habitations. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Forte odeur de gaz","Bonjour les pompiers, un grand arbre s'est abattu sur la route et bloque complètement la circulation. Pourriez-vous envoyer une équipe de reconnaissance au <adresse> ?","Opérations Diverses","Moyenne"
"Nid de frelons asiatiques","Bonjour les pompiers, avec les fortes pluies, l'eau monte dangereusement dans notre sous-sol. Cela se situe au <adresse>.","Opérations Diverses","Basse"
"Accident de la circulation","Vite, venez ! une personne âgée est tombée dans les escaliers et saigne de la tête. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Cave inondée","Allô le CTA, un grand arbre s'est abattu sur la route et bloque complètement la circulation. Il n'y a pas de blessé mais c'est dangereux. C'est au <adresse>.","Opérations Diverses","Moyenne"
"Véhicule en feu","Allô les pompiers ! un champ est en train de brûler près des habitations. C'est au niveau du <adresse>. Il y a beaucoup de vent.","Incendie","Haute"
"Chute d'une personne âgée","Allô le 18 ? deux voitures viennent de se percuter violemment frontalement. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Personne inconsciente sur la voie publique","Vite, venez ! une personne âgée est tombée dans les escaliers et saigne de la tête. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Feu de broussailles","Vite, au feu ! une voiture est en feu sur le bas-côté avec un risque d'explosion. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Dégagement de fumée","Allô les pompiers ! un champ est en train de brûler près des habitations. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Chute d'une personne âgée","Allô le 18 ? un cycliste a été renversé par un camion. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Accident de la circulation","Bonjour, j'ai une urgence : deux voitures viennent de se percuter violemment frontalement. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
"Dégagement de fumée","Vite, au feu ! un champ est en train de brûler près des habitations. Je suis sorti mais il reste peut-être des gens à l'intérieur au <adresse>.","Incendie","Haute"
"Feu de broussailles","Allô les pompiers ! je vois une épaisse fumée noire sortir du toit de l'immeuble d'en face. Le sinistre est localisé au <adresse>.","Incendie","Haute"
"Accident de la circulation","Bonjour, j'ai une urgence : une personne âgée est tombée dans les escaliers et saigne de la tête. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Cave inondée","Bonjour les pompiers, avec les fortes pluies, l'eau monte dangereusement dans notre sous-sol. Pourriez-vous envoyer une équipe de reconnaissance au <adresse> ?","Opérations Diverses","Basse"
"Personne inconsciente sur la voie publique","Vite, venez ! un cycliste a été renversé par un camion. La victime est au sol au <adresse>.","Secours à Personne (VSAV)","Haute"
"Chute d'une personne âgée","Vite, venez ! une personne âgée est tombée dans les escaliers et saigne de la tête. Je suis sur place au <adresse>, envoyez une ambulance !","Secours à Personne (VSAV)","Haute"
"Accident de la circulation","Allô les pompiers ? mon mari vient de faire un malaise et ne respire plus bien. Ça se passe au <adresse>. Mon numéro est le <tel_num>.","Secours à Personne (VSAV)","Haute"
