texte,domaine,severite,impact,cible,friction
"TGV bloqué, pas de signal ?",TRANSPORT & MOBILITÉ,4,3,4,MANQUE_LIEU
"TGV bloqué, trop tard pour le film !",TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
Fuite de gaz suspecte. Localisation immédiate requise.,POMPIER,4,1,0,MANQUE_LIEU
Gaz suspecté dans le bâtiment A. Urgent.,POMPIER,4,2,4,COMPLET
Détectée fuite gaz dans le sous-sol. Action rapide nécessaire.,POMPIER,4,3,2,MANQUE_LIEU
Gaz suspecté près du bâtiment C. Confirmez localisation.,POMPIER,4,1,0,MANQUE_LIEU
Mon chien est en colère! Aide!,ANIMALIER,4,1,0,MANQUE_LIEU
Un chien mordant! Urgent!,ANIMALIER,4,1,0,MANQUE_LIEU
Mon chien me mord! Pas bon!,ANIMALIER,4,1,0,MANQUE_LIEU
Un chien dangereux! aide!,ANIMALIER,4,1,0,MANQUE_LIEU
Mon chien a mangé mon sac!,ANIMALIER,4,1,0,MANQUE_LIEU
Au feu,MÉDICAL,4,1,0,MANQUE_LIEU
Ça saigne,MÉDICAL,3,2,4,MANQUE_IDENTIFIANT
À l'aide,MÉDICAL,4,1,0,MANQUE_LIEU
Vite police,MÉDICAL,2,3,2,MANQUE_CONTEXTE
Salut médecin,MÉDICAL,1,4,0,MANQUE_LIEU
"Chien noir menaçant, cours vite !",ANIMALIER,3,1,0,MANQUE_LIEU
"Diable noir, arrête-toi !",ANIMALIER,2,1,0,MANQUE_LIEU
"Chien noir, fuyez !",ANIMALIER,3,1,0,MANQUE_LIEU
"Diable noir, cours en avant !",ANIMALIER,2,1,0,MANQUE_LIEU
Signal d'urgence TGV bloqué,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Problème technique TGV,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
Maintenance TGV interrompue,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Problème de connexion TGV,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
Incident TGV,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Appel policière,POLICE,2,3,4,MANQUE_LIEU
SOS police,POLICE,4,1,0,MANQUE_LIEU
Police immédiate,POLICE,3,2,0,MANQUE_LIEU
Rixe suspecte dans quartier nord.,POLICE,4,1,0,MANQUE_LIEU
"Trouvé individu agressif, demande assistance.",POLICE,3,2,0,MANQUE_LIEU
Bruit indésirable dans immeuble 14A.,POLICE,2,1,0,MANQUE_LIEU
"Personne inconfortable dans rue Main, besoin de surveillance.",POLICE,3,2,0,MANQUE_LIEU
"Rixe suspecte sur trottoir, veuillez sécuriser.",POLICE,4,1,0,MANQUE_LIEU
Enfant seul sur la route !,POMPIER,4,2,0,MANQUE_LIEU
Aidez mon enfant qui court !,POMPIER,3,2,0,MANQUE_LIEU
Appel urgence pont,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Appel pont danger suicide,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Suicide ponturgence,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Aide internet pas?,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Accès site ne fonctionne pas!,DIGITAL SUPPORT,3,2,4,MANQUE_MESSAGE_ERREUR
Je perds mon internet,DIGITAL SUPPORT,2,3,2,MANQUE_CONTEXTE
Acces Facebook bloque?,DIGITAL SUPPORT,3,2,4,MANQUE_MESSAGE_ERREUR
"Suicide sur pont, aide immédiate.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Suicide pont, appeler les secours.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Suicide pont, appel urgent.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Blackout total hôpital. Aide immédiate.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Perte d'électricité. Urgent.,ÉNERGIE & INFRASTRUCTURES,4,2,0,MANQUE_LIEU
Hôpital sans électricité. Besoin d'aide.,ÉNERGIE & INFRASTRUCTURES,3,1,0,MANQUE_LIEU
Blackout dans l'hôpital. Appel urgent.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Perte d'électricité totale. Aide requise.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Je veux savoir l'heure.,NON_URGENT,1,1,0,MANQUE_LIEU
Quel est le temps aujourd'hui ?,NON_URGENT,1,1,0,MANQUE_LIEU
Je suis perdu. Mon téléphone ne fonctionne pas.,NON_URGENT,2,2,2,MANQUE_LIEU
Avez-vous une heure ?,NON_URGENT,1,1,0,MANQUE_LIEU
"Il fait beau, n'est-ce pas ?",NON_URGENT,1,1,0,MANQUE_LIEU
"Brrr, il fait froid ici!",ASSISTANCE SOCIALE,1,1,0,MANQUE_LIEU
"Arrête, c'est pire que dans un film d'action!",ASSISTANCE SOCIALE,3,2,0,MANQUE_CONTEXTE
"Ongle cassé, que dois-je faire?",ASSISTANCE SOCIALE,1,1,0,MANQUE_LIEU
"Pizza froide, j'ai froid!",ASSISTANCE SOCIALE,2,1,0,MANQUE_LIEU
Mon téléphone ne fonctionne pas!,ASSISTANCE SOCIALE,2,1,0,MANQUE_LIEU
Un chien est en détresse!,ANIMALIER,4,1,0,MANQUE_LIEU
J'ai perdu mon chat.,ANIMALIER,3,2,2,MANQUE_IDENTIFIANT
Un ours est dans la rue!,ANIMALIER,4,1,0,MANQUE_LIEU
Mon oiseau s'est échappé.,ANIMALIER,3,2,2,MANQUE_IDENTIFIANT
Un cheval est blessé!,ANIMALIER,4,1,0,MANQUE_LIEU
Ma maison sans électricité !,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Aucun appareil ne marche !,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
La lumière s'est éteinte brusquement.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Problème de courant !,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Mauvaise connexion internet.,ÉNERGIE & INFRASTRUCTURES,3,1,2,MANQUE_CONTEXTE
Info: Virus sur mon ordi! Raccrochez!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Aide! Mon disque dur est verrouillé!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
SOS! Virus ransomware sur mon portable!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Aide immédiate! Mon ordinateur est piraté!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Pylône tombe,ÉNERGIE & INFRASTRUCTURES,3,2,2,MANQUE_CONTEXTE
Pylone cassé!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Aide immédiate!,ÉNERGIE & INFRASTRUCTURES,3,2,4,MANQUE_IDENTIFIANT
Pylone tombé!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
 Urgent! Pylone.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Inondation à 5 minutes.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Sauvez-moi! Pleuvoir brutal!,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_CONTEXTE
Eau sur le trottoir.,RISQUES ENVIRONNEMENTAUX,2,1,0,MANQUE_LIEU
Alerte d'urgence! Eau partout!,RISQUES ENVIRONNEMENTAUX,4,2,0,MANQUE_CONTEXTE
Arrêtez le deluge!,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
Voyage en retard ?,TRANSPORT & MOBILITÉ,3,2,2,MANQUE_CONTEXTE
Paiement TGV annulé ?,TRANSPORT & MOBILITÉ,2,3,4,MANQUE_IDENTIFIANT
TGV arrêté ?!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Serveur down, frappez-moi",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Serveur brisé, aidez-moi",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Serveur défaillant, sautez-moi",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Carambolage autoroute - Secteur X.,TRANSPORT & MOBILITÉ,4,2,0,MANQUE_LIEU
Accident 5 voiture - Direction Y.,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Véhicule bloqué - Route Z.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Coupure signalisation - Autoroute A.,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Accident 2 véhicules - Route B.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Appel d'urgence : cambriolage en cours,POLICE,4,1,0,MANQUE_LIEU
Secours immédiat : incendie domestique détecté,POLICE,3,2,2,MANQUE_CONTEXTE
Appel à l'aide : collision automobile,POLICE,4,1,0,MANQUE_LIEU
Secours rapide : personne blessée dans le quartier,POLICE,3,2,2,MANQUE_CONTEXTE
Plombeur débordant urgente,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Appel urgence egouts débordant,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Plombiers urgents egouts débordant,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Commande pizza annulée.,NON_URGENT,1,1,0,MANQUE_LIEU
Erreur commande pizza résolue.,NON_URGENT,1,1,0,MANQUE_LIEU
Annulation commande pizza en cours.,NON_URGENT,1,1,0,MANQUE_LIEU
Résolution erreur commande pizza.,NON_URGENT,1,1,0,MANQUE_LIEU
Commande pizza annulée avec succès.,NON_URGENT,1,1,0,MANQUE_LIEU
Feu dans cuisine !,POMPIER,4,1,0,MANQUE_LIEU
Appel urgent : Feu cuisine,POMPIER,4,1,0,MANQUE_LIEU
Aide pour le feu !,POMPIER,3,2,0,MANQUE_CONTEXTE
"Connexion perdue, aide s'il vous plaît.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Base prod inaccessible, contactez-moi.",DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
"Perte d'accès, aide immédiate.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Appel de police immédiat. Cambriolage en cours dans le quartier.,POLICE,4,3,2,MANQUE_CONTEXTE
Police ! Urgent. Détournement d'argent en cours.,POLICE,4,3,2,MANQUE_LIEU
Appel police. Casse-briques détectée près de chez moi.,POLICE,4,3,2,MANQUE_CONTEXTE
"Urgent ! Police, cambriolage dans mon immeuble.",POLICE,4,3,2,MANQUE_LIEU
Appel de police ! Violence dans mon appartement.,POLICE,4,3,2,MANQUE_LIEU
Mon chien est gros et noir.,ANIMALIER,4,1,0,MANQUE_LIEU
"Chien noirs en colère, panique!",ANIMALIER,4,1,0,MANQUE_LIEU
"Chien dangereux, aidez-moi.",ANIMALIER,4,1,0,MANQUE_LIEU
Blackout total à l'hôpital principal.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_CONTEXTE
Mise en veille générale des systèmes d'urgence.,ÉNERGIE & INFRASTRUCTURES,3,1,0,MANQUE_LIEU
Demande d'assistance technique.,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_CONTEXTE
Reprise des processus d'urgence.,ÉNERGIE & INFRASTRUCTURES,3,1,0,MANQUE_LIEU
"Blackout total, contactez immédiatement.",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_CONTEXTE
Blackout total. Urgent.,ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_CONTEXTE
Problème majeur électricité.,ÉNERGIE & INFRASTRUCTURES,4,2,0,MANQUE_LIEU
Blackout total au hôpital. Contactez immédiatement.,ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_LIEU
TGV bloqué ? Quelle blague !,TRANSPORT & MOBILITÉ,1,1,0,MANQUE_LIEU
"Pardon, on est bloqués ?",TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
"TGV stoppé, on est coincés !",TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Problème TGV ? C'est du cinéma !,TRANSPORT & MOBILITÉ,4,3,0,MANQUE_LIEU
"TGV bloque, on pleure !",TRANSPORT & MOBILITÉ,1,2,0,MANQUE_LIEU
Quelle inondation ?,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Vite, aidez-moi !",RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_CONTEXTE
"Salut, mon monde a disparu !",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuyons ! L'eau monte vite !,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_CONTEXTE
Où est le secours ?,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Alerte immédiate ! Coulée de boue.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Coulée de boue ! Qu'est-ce que c'est ?,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_CONTEXTE
"Désolé, je ne sais pas quoi faire.",RISQUES ENVIRONNEMENTAUX,2,3,0,MANQUE_LIEU
Coulée de boue ! Urgent.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Quelle est la cause ?,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_CONTEXTE
Alerte nuage chimique!,RISQUES ENVIRONNEMENTAUX,4,2,2,MANQUE_CONTEXTE
Trouvez le centre d'urgence immédiatement!,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
Évacuation requise! Nuage chimique.,RISQUES ENVIRONNEMENTAUX,4,3,4,MANQUE_CONTEXTE
Contactez le service des risques environnementaux!,RISQUES ENVIRONNEMENTAUX,2,1,0,MANQUE_LIEU
Alerte nuage chimique. S'écoule!,RISQUES ENVIRONNEMENTAUX,3,2,2,MANQUE_CONTEXTE
Enfant hypothermie! Urgent!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Enfant malade, aidez!",ASSISTANCE SOCIALE,3,1,0,MANQUE_LIEU
"Enfant froid, cherchez un endroit chaud.",ASSISTANCE SOCIALE,2,1,0,MANQUE_LIEU
"Enfant hypo, où est-il?",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Enfant frigide, aidez-le.",ASSISTANCE SOCIALE,3,1,0,MANQUE_LIEU
Data leak imminent,CYBERSÉCURITÉ,3,2,0,MANQUE_LIEU
Cyberattack warning,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Data loss possible,CYBERSÉCURITÉ,2,3,0,MANQUE_LIEU
System failure alert,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je panique ! Carambolage!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Accident à l'autoroute !,TRANSPORT & MOBILITÉ,3,2,2,MANQUE_SYMPTOMES
Emergence d'urgence!,TRANSPORT & MOBILITÉ,4,3,0,MANQUE_LIEU
Véhicule en panne.,TRANSPORT & MOBILITÉ,2,2,4,MANQUE_CONTEXTE
SOS Accès prod impossible,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Connexion perdue,DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
Problème avec l'ongle,DIGITAL SUPPORT,1,1,0,MANQUE_LIEU
"Pizza froide, aide !",DIGITAL SUPPORT,2,1,4,MANQUE_CONTEXTE
Voix qui coupe,DIGITAL SUPPORT,3,2,4,MANQUE_LIEU
Béant route !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Trou béant, aidez-moi !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Trou béant route, aidez !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Ma machine est infectée!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
J'ai perdu mes données!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon compte est compromis!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Fuite de données sur mon serveur!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Trou béant voie,SERVICES URBAINS,3,2,4,MANQUE_CONTEXTE
Petit perdu rue,SERVICES URBAINS,2,1,0,MANQUE_LIEU
Enfant seul ruelle,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Identifie origine gaz suspecte.,POMPIER,4,3,0,MANQUE_IDENTIFIANT
Alerte évacuation zone touchée.,POMPIER,2,1,0,MANQUE_LIEU
Test concentration gaz autour.,POMPIER,3,2,4,MANQUE_CONTEXTE
Envoi convoyeur extérieure.,POMPIER,3,2,4,MANQUE_LIEU
Trou béant route! Qu'est-ce?,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Lieu inconnu. Urgent!,SERVICES URBAINS,3,2,4,MANQUE_IDENTIFIANT
Fuite de gaz. Risque élevé!,SERVICES URBAINS,4,2,4,MANQUE_LIEU
Dommage routier critique!,SERVICES URBAINS,3,2,4,MANQUE_LIEU
Casse-glace dans la rue!,SERVICES URBAINS,2,1,0,MANQUE_LIEU
Pizza mauvaise commande ?,NON_URGENT,1,1,0,MANQUE_LIEU
Départ de feu,POMPIER,3,2,0,MANQUE_LIEU
"Rixe en cours, arrêtez-la !",POLICE,4,2,0,MANQUE_CONTEXTE
"Personne panique, aidez-moi !",POLICE,3,2,0,MANQUE_LIEU
"Violence urbaine, stoppez-la !",POLICE,4,3,0,MANQUE_LIEU
"Rixe violente, arrêtez-la immédiatement !",POLICE,4,2,0,MANQUE_LIEU
Fuite de données? Serveur défaillant?,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Données perdues? Connexion instable?,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Serveur down? Données disparues?,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Fuite de données? Coupure réseau?,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Blackout total sur le site du hôpital.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Annuler opérations en cours immédiatement.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Assurez-vous que les systèmes sont alimentés.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Contactez le centre d'urgence du hôpital.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Répartissez les patients en sécurité.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Couper profondément. Besoin aide.,MÉDICAL,4,1,0,MANQUE_LIEU
Coupure profonde ! Aide!,MÉDICAL,4,1,0,MANQUE_LIEU
Coupure profonde. Aide immédiate.,MÉDICAL,4,1,0,MANQUE_LIEU
Couper profondément. Urgent.,MÉDICAL,4,1,0,MANQUE_LIEU
Coulée de boue detectée dans le secteur A.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Boue toxique sur la route B.,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_LIEU
Alerte boue sur les bâtiments C.,RISQUES ENVIRONNEMENTAUX,2,3,4,MANQUE_LIEU
Boue dangereuse sur la piste E.,RISQUES ENVIRONNEMENTAUX,2,4,0,MANQUE_LIEU
Au feu,MÉDICAL,3,2,4,MANQUE_CONTEXTE
Ça saigne,MÉDICAL,4,1,0,MANQUE_LIEU
À l'aide,MÉDICAL,2,3,4,MANQUE_IDENTIFIANT
Vite police,MÉDICAL,1,4,0,MANQUE_LIEU
Salut doc,MÉDICAL,2,3,4,MANQUE_SYMPтомES
Asthme critique! Urgent!,MÉDICAL,4,1,0,MANQUE_LIEU
"Ayudme, asmaé!",MÉDICAL,4,1,0,MANQUE_LIEU
Asthme très grave ici!,MÉDICAL,4,1,0,MANQUE_LIEU
Need help with asthma attack!,MÉDICAL,4,1,0,MANQUE_LIEU
"Asthme critique, aidez!",MÉDICAL,4,1,0,MANQUE_LIEU
Coupure profonde. Urgent. Vérifiez immediatement.,MÉDICAL,4,1,0,MANQUE_LIEU
Profondeur inconnue. Risque élevé.,MÉDICAL,3,2,4,MANQUE_CONTEXTE
Coupure critique. Vérification immédiate.,MÉDICAL,3,1,0,MANQUE_LIEU
Profondeur suspecte. Vérification requise.,MÉDICAL,2,1,0,MANQUE_LIEU
Coupure profonde. Intervention nécessaire.,MÉDICAL,3,1,0,MANQUE_LIEU
Patient en hémorragie sévère. Urgent.,MÉDICAL,4,1,0,MANQUE_CONTEXTE
Lésion hépatique grave. Intervention nécessaire.,MÉDICAL,3,2,4,MANQUE_LIEU
Hémorragie craniale critique. Urgent immediate.,MÉDICAL,4,1,0,MANQUE_IDENTIFIANT
Chirurgie thoracique requise. Hémorragie thoracique.,MÉDICAL,4,1,0,MANQUE_LIEU
"Pylône électrique effondré, quel dommage!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Incendie dans le pylône électrique!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Pylône électrique en panne, aidez!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Pylône électrique cassé, urgent!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Pylône électrique en feu, vite!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Egouts débordant à la rue Verte !,SERVICES URBAINS,3,2,0,MANQUE_CONTEXTE
Arretez les pompes de la rue Bleue !,SERVICES URBAINS,4,3,0,MANQUE_LIEU
Sauvons l'enfant à l'égout !,SERVICES URBAINS,4,3,2,MANQUE_LIEU
Sismicité sous Paris !,SERVICES URBAINS,4,3,0,MANQUE_LIEU
Le pont de la Tour Eiffel bloque !,SERVICES URBAINS,3,2,0,MANQUE_LIEU
Enfant seul! Inondation rapide!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Enfant inondé!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Inondation! Enfant perdu!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
DNS down everywhere. Need quick fix!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Cannot reach DNS server. Server is down!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
DNS not responding. Need help fast!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Server DNS offline. Urgent!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
DNS server unreachable. Immediate assistance needed!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
SOS pompiers route accidentée,POMPIER,4,1,0,MANQUE_LIEU
Secours urgently needed car crash,POMPIER,4,1,0,MANQUE_LIEU
Help! Car broke down on the road,POMPIER,2,3,4,MANQUE_LIEU
Car accident - please hurry,POMPIER,4,1,0,MANQUE_LIEU
Bus en retard? Non mon pote!,NON_URGENT,1,1,0,MANQUE_LIEU
Je viens de m'apercevoir que mon ongle est cassé. Trop tard pour le bus!,NON_URGENT,1,1,0,MANQUE_LIEU
Pizza froide... Je peux attendre le prochain bus?,NON_URGENT,1,1,0,MANQUE_LIEU
"Ah ben t'as vu, c'est le même bus qui arrive! C'était trop compliqué!",NON_URGENT,1,1,0,MANQUE_LIEU
Incendie maison !,POMPIER,3,2,0,MANQUE_LIEU
Cuisine en flammes !,POMPIER,4,1,0,MANQUE_LIEU
Feu cuisson !,POMPIER,3,2,0,MANQUE_LIEU
Feux tricolores HS,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Lieux incendiés,SERVICES URBAINS,3,2,4,MANQUE_CONTEXTE
Aide immédiate feux,SERVICES URBAINS,3,2,4,MANQUE_LIEU
Feux de voiture,SERVICES URBAINS,3,2,4,MANQUE_LIEU
Alarme inutile !,POMPIER,4,1,0,MANQUE_LIEU
Faux feu dans le grenier !,POMPIER,4,1,0,MANQUE_LIEU
Incendie dans le four !,POMPIER,3,2,4,MANQUE_CONTEXTE
Faux alerme ! Ongle cassé !,POMPIER,1,1,0,MANQUE_LIEU
Chien dangereux dans ma rue!,ANIMALIER,4,2,0,MANQUE_LIEU
"Aidez-moi, mon chien est perdu.",ANIMALIER,3,1,2,MANQUE_IDENTIFIANT
Mon chien a mangé quelque chose d'interdit!,ANIMALIER,2,3,4,MANQUE_CONTEXTE
Avertissement! Mon chien est effrayant.,ANIMALIER,3,2,0,MANQUE_LIEU
Mon chien est blessé et demande de l'aide.,ANIMALIER,4,3,2,MANQUE_IDENTIFIANT
Aide-moi! Je suis seul sur le pont!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je m'envole, aide-moi!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je veux retourner chez moi, aide-moi!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je suis perdu, aide-moi!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Incendie de poudre chimique à la ville!,RISQUES ENVIRONNEMENTAUX,4,3,2,MANQUE_LIEU
Fuite de gaz naturel sous la rue!,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Échec du système de filtration chimique!,RISQUES ENVIRONNEMENTAUX,2,1,4,MANQUE_CONTEXTE
Vaisseau spatial dérive en collision avec Terre!,RISQUES ENVIRONNEMENTAUX,3,4,2,MANQUE_LIEU
Dégâts à grande échelle causés par un nuage de gaz mortel!,RISQUES ENVIRONNEMENTAUX,4,3,0,MANQUE_LIEU
Trou béant route. Urgent.,SERVICES URBAINS,4,2,0,MANQUE_CONTEXTE
Vérifier niveau eau route.,SERVICES URBAINS,3,2,4,MANQUE_LIEU
Arrêt routier survenu.,SERVICES URBAINS,3,1,0,MANQUE_LIEU
Signalisation routière mise en place.,SERVICES URBAINS,2,1,0,MANQUE_LIEU
Réparation routière en cours.,SERVICES URBAINS,2,1,0,MANQUE_LIEU
"Serveur DNS down, nettoyer cache.",DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
"DNS unreachable, reboot server.",DIGITAL SUPPORT,2,1,0,MANQUE_LIEU
"Serveur DNS défaillant, vérifier connexion.",DIGITAL SUPPORT,4,3,2,MANQUE_LIEU
"DNS inaccessible, contact réseau.",DIGITAL SUPPORT,3,1,0,MANQUE_CONTEXTE
Pylône effondré ?,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylône tombe! Urgent!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Pylône cassé, aidez-moi!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Pylône en panne, quelqu'un aidez-moi!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Pylône tombé, aidez!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
SOS route trouble !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Pb avec mon ongle.,POLICE,1,1,0,MANQUE_LIEU
"Pizza froide, aidez-moi!",POLICE,1,1,0,MANQUE_LIEU
"Cambriolage en cours, aidez!",POLICE,4,3,2,COMPLET
Faux numéro! Aidez-moi!,POLICE,1,1,0,MANQUE_LIEU
On a besoin d'aide pour le cambriolage.,POLICE,4,3,2,COMPLET
Enfant seul. Pas internet.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Internet down. Mauvaise connexion.,DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
Enfant a perdu internet.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Connexion internet coupée. Aide !,DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
Enfant perdu. Pas de connexion.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Hémorragie grave!,MÉDICAL,3,2,2,MANQUE_CONTEXTE
Saignement sévère.,MÉDICAL,4,1,0,MANQUE_LIEU
À l'aide pour une hémorragie!,MÉDICAL,3,2,4,COMPLET
Hemorragie critique.,MÉDICAL,4,1,0,MANQUE_LIEU
Cas asthmaique,MÉDICAL,4,1,0,MANQUE_LIEU
