ticket_fr,domaine_cible
"J'ai éternué et je me suis débarrassé de quelques mucosités dans ma gorge (j'ai un écoulement post-nasal) et c'était plutôt clair mais là encore, il y avait aussi des trucs blancs, qu'est-ce que c'est ?",MÉDICAL
Existe-t-il un traitement contre le strabisme latent et la paralysie du quatrième nerf ?,MÉDICAL
Existe-t-il un traitement contre le strabisme latent et la paralysie du quatrième nerf ?,MÉDICAL
Y a-t-il généralement des douleurs à l’épaule/au bras/à la mâchoire gauche associées à l’angine de poitrine ?,MÉDICAL
Y a-t-il généralement des douleurs à l’épaule/au bras/à la mâchoire gauche associées à l’angine de poitrine ?,MÉDICAL
"J'ai des vertiges depuis plusieurs mois maintenant, avec des douleurs aux oreilles occasionnelles. Cela ressemble-t-il à une tumeur cérébrale ou à un problème de sinus ?",MÉDICAL
"J'ai des vertiges depuis plusieurs mois maintenant, avec des douleurs aux oreilles occasionnelles. Cela ressemble-t-il à une tumeur cérébrale ou à un problème de sinus ?",MÉDICAL
"J'ai des douleurs et des saignements/l'utérus est lourd. Je prends du mirena (lévonorgestrel) depuis 8 semaines maintenant. Cette douleur ne date que de la semaine dernière, est-ce normal ?",MÉDICAL
"J'ai des douleurs et des saignements/l'utérus est lourd. Je prends du mirena (lévonorgestrel) depuis 8 semaines maintenant. Cette douleur ne date que de la semaine dernière, est-ce normal ?",MÉDICAL
"J'étais curieux de savoir jusqu'où j'en serais si l'échographie indiquait 6,5 cm/1,3/27 Hz en haut de ma photo. ?",MÉDICAL
"J'étais curieux de savoir jusqu'où j'en serais si l'échographie indiquait 6,5 cm/1,3/27 Hz en haut de ma photo. ?",MÉDICAL
"J'aimerais savoir quelles sont les causes des crampes, d'une légère fièvre, de ballonnements, d'urines fréquentes, de maux de tête, de fatigue et de nausées.",MÉDICAL
"J'aimerais savoir quelles sont les causes des crampes, d'une légère fièvre, de ballonnements, d'urines fréquentes, de maux de tête, de fatigue et de nausées.",MÉDICAL
Le plus efficace. Relaxants musculaires pour chroniques. Douleur L4-L5 ?,MÉDICAL
Le plus efficace. Relaxants musculaires pour chroniques. Douleur L4-L5 ?,MÉDICAL
"Ma fille de 16 ans a des douleurs abdominales, pas de fièvre et pas de brûlure à la miction et vient d'avoir ses règles il y a 2 jours ?",MÉDICAL
"Ma fille de 16 ans a des douleurs abdominales, pas de fièvre et pas de brûlure à la miction et vient d'avoir ses règles il y a 2 jours ?",MÉDICAL
"Mon médecin pourrait modifier ma prescription (métoprolol), car cela détruit ma vie sexuelle. Puis-je « le récupérer » lorsqu’on me prescrit un autre bêta-bloquant ?",MÉDICAL
"Mon médecin pourrait modifier ma prescription (métoprolol), car cela détruit ma vie sexuelle. Puis-je « le récupérer » lorsqu’on me prescrit un autre bêta-bloquant ?",MÉDICAL
Mon médecin a parlé par-dessus ma tête. Nous sommes confus. Qu’est-ce qu’une infection amniotique ?,MÉDICAL
Mon médecin a parlé par-dessus ma tête. Nous sommes confus. Qu’est-ce qu’une infection amniotique ?,MÉDICAL
"Ma belle-mère a une douleur au bras gauche, elle n'a jamais souffert de son cœur auparavant, et les doigts bougent tout seuls, qu'est-ce qui pourrait ou être ?",MÉDICAL
"Ma belle-mère a une douleur au bras gauche, elle n'a jamais souffert de son cœur auparavant, et les doigts bougent tout seuls, qu'est-ce qui pourrait ou être ?",MÉDICAL
"Ma rotule est sensible au toucher, elle me fait mal et éclate lorsque le genou est plié. Il n’y a pas de gonflement notable. Mais il y a une pression autour de la rotule.",MÉDICAL
"Ma rotule est sensible au toucher, elle me fait mal et éclate lorsque le genou est plié. Il n’y a pas de gonflement notable. Mais il y a une pression autour de la rotule.",MÉDICAL
Mes douleurs au bassin/bas-ventre 2 mois après une césarienne. Des sensations de crampes ?,MÉDICAL
Mes douleurs au bassin/bas-ventre 2 mois après une césarienne. Des sensations de crampes ?,MÉDICAL
"Nausées quotidiennes, maux de tête liés aux règles manquées, mais pas enceinte, qu'est-ce qui ne va pas ?",MÉDICAL
"Nausées quotidiennes, maux de tête liés aux règles manquées, mais pas enceinte, qu'est-ce qui ne va pas ?",MÉDICAL
Besoin de documents d'aide ! Mon ami a mangé du poulet cru par accident pour attraper des vers ou des parasites ?,MÉDICAL
Besoin de documents d'aide ! Mon ami a mangé du poulet cru par accident pour attraper des vers ou des parasites ?,MÉDICAL
"Un seul partenaire sexuel et une dysplasie cervicale sont réapparues, qu'est-ce qui ne va pas ?",MÉDICAL
"Un seul partenaire sexuel et une dysplasie cervicale sont réapparues, qu'est-ce qui ne va pas ?",MÉDICAL
"Douleur dans la jambe droite qui va et vient, tantôt sur le côté, tantôt à l'aine. Brûle derrière le genou et s'aggrave avec le froid. Que peut-il être ?",MÉDICAL
"Douleur dans la jambe droite qui va et vient, tantôt sur le côté, tantôt à l'aine. Brûle derrière le genou et s'aggrave avec le froid. Que peut-il être ?",MÉDICAL
Veuillez expliquer pourquoi mon amalgame (obturation) me fait-il mal ?,MÉDICAL
Veuillez expliquer pourquoi mon amalgame (obturation) me fait-il mal ?,MÉDICAL
"Douleurs vives au côté droit, au bas de la cage thoracique ?",MÉDICAL
"Douleurs vives au côté droit, au bas de la cage thoracique ?",MÉDICAL
"De fortes douleurs articulaires à la mâchoire ont commencé il y a 24 heures, du côté droit. Douleur en ouvrant la bouche et en serrant la bouche. Dois-je aller aux urgences ? Pire encore à mesure que la journée avançait. ATM ?",MÉDICAL
"De fortes douleurs articulaires à la mâchoire ont commencé il y a 24 heures, du côté droit. Douleur en ouvrant la bouche et en serrant la bouche. Dois-je aller aux urgences ? Pire encore à mesure que la journée avançait. ATM ?",MÉDICAL
"Douleur aiguë et localisée au sommet de la tête, à environ 10 degrés du centre, dans une légère indentation de mon os pariétal. Récurrent depuis quelques jours. Cause?",MÉDICAL
"Douleur aiguë et localisée au sommet de la tête, à environ 10 degrés du centre, dans une légère indentation de mon os pariétal. Récurrent depuis quelques jours. Cause?",MÉDICAL
Dois-je prendre mon inhalateur avant de consulter le médecin pour un contrôle ?,MÉDICAL
Dois-je prendre mon inhalateur avant de consulter le médecin pour un contrôle ?,MÉDICAL
Dois-je utiliser le patch à la nicotine pour arrêter de fumer ? Ou devrais-je essayer les cigarettes électroniques ?,MÉDICAL
Dois-je utiliser le patch à la nicotine pour arrêter de fumer ? Ou devrais-je essayer les cigarettes électroniques ?,MÉDICAL
"Petites contusions partout, femelle de 3 ans. Se présenter sans cause apparente. Docteur lundi mais inquiet de savoir pourquoi il y en a autant sans raison.",MÉDICAL
"Petites contusions partout, femelle de 3 ans. Se présenter sans cause apparente. Docteur lundi mais inquiet de savoir pourquoi il y en a autant sans raison.",MÉDICAL
"Bien sûr, je ne suis pas enceinte, n'est-ce pas ? . Si j'ai des règles d'ovaires polykystiques, cela peut devenir irrégulier, n'est-ce pas ?",MÉDICAL
"Bien sûr, je ne suis pas enceinte, n'est-ce pas ? . Si j'ai des règles d'ovaires polykystiques, cela peut devenir irrégulier, n'est-ce pas ?",MÉDICAL
"Jambes et pieds symétriques ; engourdi, faible et picotant. Il est pénible de marcher au repos, les deux pieds palpitent jusqu'à ce qu'ils deviennent tous deux « engourdis ». Est-ce dû à mon mal de dos chronique ?",MÉDICAL
"Jambes et pieds symétriques ; engourdi, faible et picotant. Il est pénible de marcher au repos, les deux pieds palpitent jusqu'à ce qu'ils deviennent tous deux « engourdis ». Est-ce dû à mon mal de dos chronique ?",MÉDICAL
"Symptômes de test ectopique mais négatif.? Comme des étourdissements, des douleurs abdominales inférieures droites, des douleurs à l'épaule. Je pense que c'est ectopique parce que je ne ressens ça qu'après le sexe.",MÉDICAL
"Symptômes de test ectopique mais négatif.? Comme des étourdissements, des douleurs abdominales inférieures droites, des douleurs à l'épaule. Je pense que c'est ectopique parce que je ne ressens ça qu'après le sexe.",MÉDICAL
"Le scanner des testicules a montré 4 kystes. Mais j'ai une douleur sourde et constante. Le tuyau au-dessus du testicule est proéminent, aucune infection n’est observée. Qu’est-ce qui pourrait causer la douleur ?",MÉDICAL
"Le scanner des testicules a montré 4 kystes. Mais j'ai une douleur sourde et constante. Le tuyau au-dessus du testicule est proéminent, aucune infection n’est observée. Qu’est-ce qui pourrait causer la douleur ?",MÉDICAL
Le côté inférieur droit de mon visage me fait mal lorsque j'ouvre la bouche. Quelqu'un a une idée ? Est-ce que ça pourrait être l'ATM ?,MÉDICAL
Le côté inférieur droit de mon visage me fait mal lorsque j'ouvre la bouche. Quelqu'un a une idée ? Est-ce que ça pourrait être l'ATM ?,MÉDICAL
"Les muscles de mes hanches, juste au-dessus de mes fesses, me font très mal. La plupart du temps, cela pince de douleur. Je porte tout le temps des talons hauts, ça fait mal de porter des chaussures plates ?",MÉDICAL
"Les muscles de mes hanches, juste au-dessus de mes fesses, me font très mal. La plupart du temps, cela pince de douleur. Je porte tout le temps des talons hauts, ça fait mal de porter des chaussures plates ?",MÉDICAL
"Bizarre sensation d'étourdissement 24h/24 et 7j/7 pendant des années Le Dr Ent a dit qu'il n'y avait pas d'allergies, des analyses de sang avaient été effectuées, un examen neurologique chez PC Dr, tout va bien, ils disent que l'anxiété, cela pourrait-il être ?",MÉDICAL
"Bizarre sensation d'étourdissement 24h/24 et 7j/7 pendant des années Le Dr Ent a dit qu'il n'y avait pas d'allergies, des analyses de sang avaient été effectuées, un examen neurologique chez PC Dr, tout va bien, ils disent que l'anxiété, cela pourrait-il être ?",MÉDICAL
Quel antibiotique prescrit pour un kyste infecté ?,MÉDICAL
Quel antibiotique prescrit pour un kyste infecté ?,MÉDICAL
Que sont le trouble obsessionnel compulsif (TOC) et le syndrome de la Tourette ?,MÉDICAL
Que sont le trouble obsessionnel compulsif (TOC) et le syndrome de la Tourette ?,MÉDICAL
Quelles sont les causes des douleurs lombaires chez les femmes ?,MÉDICAL
Quelles sont les causes des douleurs lombaires chez les femmes ?,MÉDICAL
Quels sont les symptômes cliniques de l’infarctus du myocarde ?,MÉDICAL
Quels sont les symptômes cliniques de l’infarctus du myocarde ?,MÉDICAL
Quels sont les traitements en cas de nerf pincé ?,MÉDICAL
Quels sont les traitements en cas de nerf pincé ?,MÉDICAL
Que peut signifier une douleur du côté droit à côté de la vessie? Cela va et vient et c'est assez grave ?,MÉDICAL
Que peut signifier une douleur du côté droit à côté de la vessie? Cela va et vient et c'est assez grave ?,MÉDICAL
Que peut-on faire en cas de douleur très aiguë à la cheville gauche ?,MÉDICAL
Que peut-on faire en cas de douleur très aiguë à la cheville gauche ?,MÉDICAL
"Qu'est-ce qui peut causer une hématurie avec une douleur aiguë au niveau de l'abdomen, des nausées, des étourdissements et une rétention d'eau par échographie du chat, culture d'urine normale, pas de fièvre ?",MÉDICAL
"Qu'est-ce qui peut causer une hématurie avec une douleur aiguë au niveau de l'abdomen, des nausées, des étourdissements et une rétention d'eau par échographie du chat, culture d'urine normale, pas de fièvre ?",MÉDICAL
Qu’est-ce qui peut causer des douleurs oculaires lancinantes après le sommeil ?,MÉDICAL
Qu’est-ce qui peut causer des douleurs oculaires lancinantes après le sommeil ?,MÉDICAL
"Que se passe-t-il si mon ovaire n'est pas visualisé, ce qui signifie que je ne peux pas avoir d'enfants ?",MÉDICAL
"Que se passe-t-il si mon ovaire n'est pas visualisé, ce qui signifie que je ne peux pas avoir d'enfants ?",MÉDICAL
Quel est un bon substitut au beurre de cacahuète ?,MÉDICAL
Quel est un bon substitut au beurre de cacahuète ?,MÉDICAL
"Quelle est la cause et la solution de ce qui semble être une poche de gaz qui monte et descend dans mon dos, ma poitrine, ma cage thoracique avec parfois une douleur tenace ?",MÉDICAL
"Quelle est la cause et la solution de ce qui semble être une poche de gaz qui monte et descend dans mon dos, ma poitrine, ma cage thoracique avec parfois une douleur tenace ?",MÉDICAL
Quelle est la cause des douleurs aux os pubiens ?,MÉDICAL
Quelle est la cause des douleurs aux os pubiens ?,MÉDICAL
"Quelle est la différence entre les migraines chroniques réfractaires et les migraines transformées ? Avec CM, ai-je besoin d'un spécialiste des maux de tête pour le nuero général ?",MÉDICAL
"Quelle est la différence entre les migraines chroniques réfractaires et les migraines transformées ? Avec CM, ai-je besoin d'un spécialiste des maux de tête pour le nuero général ?",MÉDICAL
Quelle est la procédure impliquée dans la chirurgie à cœur ouvert ?,MÉDICAL
Quelle est la procédure impliquée dans la chirurgie à cœur ouvert ?,MÉDICAL
Quelle est la raison pour laquelle du liquide sort juste après un rapport sexuel ?,MÉDICAL
Quelle est la raison pour laquelle du liquide sort juste après un rapport sexuel ?,MÉDICAL
Qu’est-ce qui différencie un dentiste d’un chirurgien buccal ?,MÉDICAL
Qu’est-ce qui différencie un dentiste d’un chirurgien buccal ?,MÉDICAL
"Qu'est-ce qui pourrait causer beaucoup de douleur dans la partie charnue de ma main, sous le pouce ?",MÉDICAL
"Qu'est-ce qui pourrait causer beaucoup de douleur dans la partie charnue de ma main, sous le pouce ?",MÉDICAL
Quels muscles contribuent aux douleurs lombaires ?,MÉDICAL
Quels muscles contribuent aux douleurs lombaires ?,MÉDICAL
Quelle quantité de lortab 10 mg équivaut à 15 mg d'oxycodone ?,MÉDICAL
Quelle quantité de lortab 10 mg équivaut à 15 mg d'oxycodone ?,MÉDICAL
Quelles questions dois-je poser lorsque je recherche un médecin spécialisé dans la gestion de la douleur pour mon père de 85 ans qui souffre de graves maux de dos ? (histoire des chirurgies),MÉDICAL
Quelles questions dois-je poser lorsque je recherche un médecin spécialisé dans la gestion de la douleur pour mon père de 85 ans qui souffre de graves maux de dos ? (histoire des chirurgies),MÉDICAL
Que faire en cas de dépression causée par le fait de voir des esprits et d'être simplement bouleversé en général ?,MÉDICAL
