texte_historique,domaine,impact,urgence,statut_friction_final,question_bot
"Bonjour, je suis dans mon appartement avec mon enfant et j'ai besoin d'aide. J'ai perdu mes logs de sécurité et je pense qu'il y a une dissimulation quelque part. Pouvez-vous vérifier s'il y a des fichiers cachés?",INFRA,3,3,COMPLET,
"Salut, mon client est en colère parce qu'il y a une coupure de fibre majeure devant notre siège. Il dit que c'est un engin de chantier qui l'a causée. Pouvez-vous vérifier s'il y a des débris sur le trottoir?",INFRA,4,4,COMPLET,
"Bonjour, je suis un non-francophone et j'ai une fuite de données massives sur un forum de hackers. L'origine est dans nos serveurs. Pouvez-vous vérifier les logs pour voir si nous avons été piratés?",INFRA,4,4,COMPLET,
"Je suis à l'école de la rue Béquille. Il y a un véhicule suspect garé devant, moteur tournant depuis une heure.",POLICE,4,4,COMPLET,
Je filme répétitivement les entrées du bâtiment d'ABC qui est sensé être sécurisé. Je suis un médecin en retraite.,POLICE,3,2,COMPLET,
Je bloque la circulation à la croisette des Quatre Chemins. Je suis un parent épuisé et je suis dans le quartier.,POLICE,3,2,COMPLET,
Je vois un enfant tiré par le bras dans la rue. Il semble en danger. Je suis un médecin en retraite.,POLICE,4,4,COMPLET,
Je vois une vitrine brisée dans le magasin des Épices. Personne ne semble la remarquer. J'ai du mal à me faire entendre.,POLICE,2,3,COMPLET,
"Salut, j'ai un problème avec mon cache distribué. Quelqu'un peut m'aider rapidement ?",INFRA,4,4,COMPLET,
"Salut, mon CPU est à 100%. Qu'est-ce que c'est ?",INFRA,3,3,COMPLET,
"Salut, j'ai une fuite d'eau dans la salle des serveurs. L'eau touche les baies !",INFRA,4,3,COMPLET,
"Salut, mon CPU est à 100% aussi. Rien d'autre à faire ?",INFRA,3,3,COMPLET,
"Salut, on détecte un point d'accès Wi-Fi pirate. Qu'est-ce que c'est ?",INFRA,2,3,COMPLET,
"Coucou ? C'est le bar du coin. J'ai un problème avec la porte de l'entrée. Elle est bloquée depuis une heure, mais elle est ouverte.",ACCÈS,4,3,COMPLET,
"Salut, c'est le médecin du quartier. J'ai besoin d'entrée dans l'hôpital mais la porte est ouverte avec un sac sur elle.",ACCÈS,3,2,COMPLET,
"Salut, je suis un enfant. J'ai essayer de me rendre dans le parc avec mon badge mais la porte est toujours fermée.",ACCÈS,2,1,COMPLET,
"Salut, c'est l'ambassadeur. J'ai perdu mon badge et la porte est fermée. Le système d'interphone ne fonctionne pas.",ACCÈS,3,2,COMPLET,
"Salut, c'est le conducteur du bus. J'ai un problème avec la porte de l'ascenseur. Elle est ouverte avec une personne à l'intérieur.",ACCÈS,3,2,COMPLET,
"Madame Dupont, il y a une personne suspecte dans mon appartement. Elle dit qu'elle est un technicien mais je ne la reconnais pas.",POLICE,4,4,COMPLET,
"Mon enfant, quelqu'un menace de diffuser des photos privées sur Facebook. Je suis terrorisé.",POLICE,4,3,COMPLET,
"Mon voisin, il y a un individu dans mon ascenseur. Il me dit de ne pas bouger car il va prendre une photo.",POLICE,4,3,COMPLET,
"Mon collègue, quelqu'un filme les entrées de notre bâtiment sans permission. C'est vraiment déplacé.",POLICE,3,2,COMPLET,
"Mon enfant, quelqu'un menace de diffuser des photos privées sur Instagram. Je ne peux pas l'appeler car la connexion est mauvaise.",POLICE,4,3,COMPLET,
"Bonjour, je suis Mme Dubois. J'ai vu une rixe impliquant des armes blanches dans le parc de l'Esplanade entre les bandes 3 et 4. Je me trouve près de la fontaine centrale.",POLICE,4,4,COMPLET,
"Salut, je suis M. Dupont. Il y a du vandalisme sur le monument historique à la Place de la Liberté. La statue est défigurée.",POLICE,4,3,COMPLET,
"Coucou, je suis Mme Martin. Il y a un homme qui hurle dans le parc des Jardins Publics. C'est effrayant, il dit des choses incompréhensibles.",POLICE,3,2,COMPLET,
"Salut, je suis M. Dubois. J'ai remarqué un colis suspect avec des fils apparents dans la poubelle de la rue de l'Église. C'est bizarre.",POLICE,2,3,COMPLET,
"Bonjour, je suis Mme Dubois. Il y a un véhicule suspect garé devant l'école à la rue des Petits Enfants. Le moteur tourne depuis une heure.",POLICE,3,2,COMPLET,
"Bonjour, c'est Sophie. Mon petit-enfant a avalé des médicaments dans le placard et il pleure.",MÉDICAL,3,2,COMPLET,
"Salut, c'est Marc. Mon enfant a des vomissements et la tête lui tourne.",MÉDICAL,4,3,COMPLET,
"Bonjour, c'est Marie. J'ai une plaie profonde et j'espère que quelqu'un peut m'aider rapidement.",MÉDICAL,2,3,COMPLET,
"Salut, c'est Jean. Mon enfant a été blessé par une balle et il commence à saigner beaucoup.",MÉDICAL,4,4,COMPLET,
"Bonjour, c'est Paul. Mon collègue a surdossé des médicaments et il est très somnolent.",MÉDICAL,3,2,COMPLET,
Je viens de me rendre compte que mon bucket S3 est parti ! J'ai vraiment besoin qu'on répare ça immédiatement. Merci beaucoup.,INFRA,4,4,COMPLET,
"Salut, je suis Jean. Il y a une odeur de brûlé dans mon immeuble mais je ne vois rien.",POMPIER,3,2,COMPLET,
"Salut, c'est Marie. Je viens de voir un accident sur la route, ça fait des goulots d'étranglement et je crois qu'il y a une fuite de carburant.",POMPIER,4,3,COMPLET,
"Salut, c'est Antoine. Je suis un ouvrier et j'ai été enseveli partiellement sur le chantier. Il y a eu un effondrement.",POMPIER,4,3,COMPLET,
"Salut, c'est Emma. Je suis coincée dans l'ascenseur depuis 45 minutes et il fait trop chaud.",POMPIER,3,2,COMPLET,
"Salut, c'est Paul. J'ai un enfant dans les bras et je suis coincé dans l'ascenseur depuis 45 minutes. Il fait trop chaud.",POMPIER,3,2,COMPLET,
"Bonjour, je suis Jean Dupont. Je viens de découvrir que ma voiture a une vitre brisée ce matin. J'ai entendu des sirènes pas loin et j'ai besoin d'aide pour récupérer mon véhicule.",POLICE,4,4,COMPLET,
"Je suis Marie Martin, et je viens de entendre des cris et des coups dans mon immeuble. Je suis vraiment inquiète pour ma voisine.",POLICE,4,3,COMPLET,
"Bonjour, je me présente John Lefevre. Je suis dans un tunnel et j'ai entendu des cris de tapage nocturne provenant de mon immeuble voisin.",POLICE,3,2,COMPLET,
"Bonjour, je suis Sophie Dubois. J'ai vu un accident de voiture à côté de mon immeuble et j'ai la plaque du véhicule.",POLICE,3,2,COMPLET,
"Bonjour, je suis Paul Martin. J'ai vu une personne agressive dans le métro qui frappait des passagers au hasard. Je suis dans un ascenseur et j'espère que vous pouvez m'aider.",POLICE,4,3,COMPLET,
Je suis dans le 3ème étage de mon immeuble. La porte ne ferme plus et il y a une alarme incendie active. Mon enfant est avec moi. J'ai besoin d'urgence.,ACCÈS,4,4,COMPLET,
Je suis en voiture et j'arrive à mon bureau. Je ne trouve pas mes clés de haute sécurité du coffre-fort. J'ai un rendez-vous important demain.,ACCÈS,3,3,MANQUE_LIEU,"À quel bâtiment, porte ou accès cela concerne-t-il ?"
Mon badge actif est pour un ancien prestataire qui a quitté l'immeuble depuis 6 mois. Je ne sais pas où il est enregistré.,ACCÈS,2,2,MANQUE_LIEU,À quelle porte ou à quel accès le badge ne fonctionne-t-il pas ?
Je suis entré dans le bâtiment et mon badge est bloqué. Je ne sais pas comment y remédier.,ACCÈS,3,3,MANQUE_LIEU,À quelle porte ou à quel accès le badge ne fonctionne-t-il pas ?
Il y a trop de personnes autour et il n'y a pas assez d'accès. Je suis bloqué dans la zone sécurisée.,ACCÈS,2,2,MANQUE_LIEU,"À quel bâtiment, porte ou accès cela concerne-t-il ?"
"Salut, c'est Jean. Je suis dans un parking souterrain et il y a un feu de véhicule électrique. Il fait très froid, j'ai du mal à parler.",POMPIER,4,4,COMPLET,
"Salut, c'est Marie. Il y a une fuite de produit chimique dans mon lycée et j'ai des picotements aux yeux. Je suis en cachette et je dois chuchoter.",POMPIER,3,3,COMPLET,
"Salut, c'est Pierre. Il y a un éboulement de terrain sur la route de l'Est et il est bloqué. Je suis malvoyant et j'ai besoin d'aide.",POMPIER,2,3,MANQUE_LIEU,Je reste avec vous. À quelle adresse ou dans quel bâtiment êtes-vous bloqué ?
"Salut, c'est Sophie. J'ai un ascenseur coincé depuis 45 minutes et il fait très chaud ici. Je suis novice et paniqué.",POMPIER,3,4,COMPLET,
"Salut, c'est Marc. Il y a un feu dans une grange avec des animaux à l'intérieur. Je suis un agriculteur et j'appelle pour de l'aide.",POMPIER,4,4,COMPLET,
"Chauve-souris, plafond tombe. Y a une personne en-dessous.",POMPIER,4,4,COMPLET,
Oh mon Dieu! Gaz explodoit dans le sous-sol. Mon enfant est ici!,POMPIER,3,4,COMPLET,
"Fusée de la rue Magnifique! Feu électrique, arêtes partout!",POMPIER,3,4,COMPLET,
"Toilettes, feu de cheminée! Mon petit ne veut pas sortir!",POMPIER,2,4,COMPLET,
"Picotements aux yeux! Qu'est-ce que c'est, mon pote?",POMPIER,3,4,COMPLET,
"Bonjour, j'ai un problème avec le scanner médical IRM. Il est en surchauffe et les patients sont en attente de nouveau. La musique de la boîte de nuit est très forte en arrière-plan.",MATÉRIEL,4,4,COMPLET,
"J'ai un équipement sensible avec une ventilation bruyante et inefficace. Je suis dans un ascenseur, le signal est intermittent. J'ai disparu et réapparu.",MATÉRIEL,3,3,COMPLET,
Mon écran de contrôle affiche des valeurs incohérentes. Je suis une personne malvoyante et il fait très froid en dehors en hiver. Je claques des dents en parlant.,MATÉRIEL,3,2,COMPLET,
Le capteur de température sur une cuve de produits inflammables est défectueux. Il fait très froid en dehors en hiver. Je claques des dents en parlant.,MATÉRIEL,4,4,COMPLET,
"Il y a eu une explosion d'une batterie de chariot élévateur en charge dans l'entrepôt. Je suis une personne âgée et je conduis encore, légèrement distrait.",MATÉRIEL,4,4,COMPLET,
"Je suis dans un ascenseur, le signal est intermittent. Je disparais et réapparais. C'est à la rue Jean-Jaurès.",POMPIER,3,3,COMPLET,
Odour de brûlé persistante dans l'immeuble à la rue des Petits Prêtres. Vent violent qui sature le micro.,POMPIER,2,2,COMPLET,
Explosion de gaz dans le sous-sol d'immeuble à la rue des Abbesses. Mur fissuré.,POMPIER,4,4,COMPLET,
Fuite de produit chimique inconnu dans le laboratoire de lycée à la rue des Vieux Chevaux. Picotements aux yeux.,POMPIER,3,3,COMPLET,
"Câble électrique tombé au sol après tempête, étincelles visibles. Tu es caché dans le grenier.",POMPIER,2,2,COMPLET,
"Salut mec, j'ai un cheval qui est tombé dans le marécage et il s'enfonce. J'suis en voiture et je suis un peu distrait à la radio. Qu'est-ce qu'il faut faire ?",POMPIER,4,3,COMPLET,
"Salut ! Mon pote, j' suis enfermé dans un ascenseur depuis 45 minutes et il fait super chaud. La musique de la boîte de nuit est à fond en arrière-plan. Qu'est-ce qu'il faut faire ?",POMPIER,3,2,COMPLET,
"Salut, j'ai un cheval qui est tombé dans le marécage et il s'enfonce. J'suis en train de courir et on entend mes pas saccadés. Qu'est-ce qu'il faut faire ?",POMPIER,4,3,COMPLET,
"Salut, il y a un incendie dans une cuisine et les flammes se propagent au rideau. J'suis caché et j'ai besoin de chuchoter. Qu'est-ce qu'il faut faire ?",POMPIER,4,4,COMPLET,
"Salut, mon pote, je suis bloqué sur une nacelle de laveur de vitres à 15 mètres de haut. J'appelle depuis les toilettes pour ne pas être entendu. Qu'est-ce qu'il faut faire ?",POMPIER,3,2,COMPLET,
"Madame Dupont, j'ai une altercation verbale qui a dégénéré sur le bus. Le chauffeur est dépassé.",POLICE,4,3,COMPLET,
"Monsieur Martin, j'ai un accident de voiture avec délit de fuite. J'ai la plaque sur moi.",POLICE,3,4,COMPLET,
"Monsieur Dubois, il y a une dispute violente entre deux conducteurs après un accrochage.",POLICE,4,3,COMPLET,
"Madame Dupuis, il y a une personne agressive dans le métro qui frappe des passagers au hasard.",POLICE,3,4,COMPLET,
"Monsieur Martin, mon voisin tire des coups de feu en l'air avec un fusil de chasse dans son jardin.",POLICE,4,4,COMPLET,
"Excusez-moi, le porte coupe-feu du 3ème étage ne se ferme plus. Il y a une alarme incendie active.",ACCÈS,4,4,COMPLET,
"Bonjour, nous sommes dans le bâtiment principal. Le code PIN de la salle serveurs a été modifié par erreur. Nous sommes tous dehors et nous avons besoin d'accès immédiat.",ACCÈS,4,4,COMPLET,
"Salut, mon téléphone ne veut plus démarrer. C'est tellement frustrant.",MATÉRIEL,4,4,COMPLET,
L'écran affiche des chiffres qui ne font pas sens. Aide-moi vite s'il te plaît!,MATÉRIEL,4,4,COMPLET,
Ma machine-à-coudre gèle et on a des fuites partout. Ca m'énerve vraiment.,MATÉRIEL,4,3,COMPLET,
L'extracteur d'air fait des bruits suspects. Il fait si fort que je ne peux pas entendre mon téléphone.,MATÉRIEL,3,4,COMPLET,
Mon capteur de sécurité est désactivé. Il fait si calme qu'il m'énerve vraiment.,MATÉRIEL,4,4,COMPLET,
"Monsieur Dupont, j'ai besoin d'entrée dans le parking, il y a des gens autour qui parlent trop fort.",ACCÈS,4,4,COMPLET,
"Salut! Je suis bloqué dans le parking, la barrière est coincée. Qu'est-ce que ça peut être?",ACCÈS,3,3,COMPLET,
"Je suis vraiment stressé, j'ai besoin d'acceder au parking mais il y a tellement de gens en râle.",ACCÈS,4,3,COMPLET,
"Salut! Je m'appelle Jean, mon compte utilisateur est partagé avec d'autres personnes. J'ai besoin de l'accès.",ACCÈS,3,2,COMPLET,
"Je suis en urgence, il y a une fenêtre laissée entrebâillée et je dois sortir rapidement.",ACCÈS,4,4,COMPLET,
"Madame, bonjour. Mon nom est Jeanne et j'ai été mordue par un chien dans le parc aujourd'hui. Il y avait une plaie ouverte avec beaucoup de sang.",MÉDICAL,4,3,COMPLET,
"Madame, bonjour. Je suis Marc et j'ai une crise d'asthme sévère à domicile. Mon inhalateur n'est pas efficace.",MÉDICAL,3,4,COMPLET,
"Madame, bonjour. Mon nom est Sophie et j'ai une douleur intense dans mon œil qui m'a empêché de voir tout à l'heure.",MÉDICAL,4,3,COMPLET,
"Madame, bonjour. Je suis Jean et j'ai fait une chute dans les escaliers à la maison. J'ai des douleurs à la jambe.",MÉDICAL,3,4,COMPLET,
"Madame, bonjour. Je suis Marie et j'ai un traumatisme crânien après une chute de cheval. J'ai perdu mes souvenirs.",MÉDICAL,4,3,COMPLET,
"Monsieur Dupont, feu de forêt dans laforêt des Pins, route de la République, à 1 km du village.",POMPIER,4,4,COMPLET,
"Madame Durand, cuisine en feu dans le restaurant Le Bistro, rue des Champs-Élysées, porte d'entrée fermée.",POMPIER,3,3,COMPLET,
"Monsieur Martin, échafaudage tombé dans le square de la Liberté, rue du Commerce, personne dessous.",POMPIER,2,3,COMPLET,
"Madame Dubois, gaz dans le sous-sol de l'immeuble Alain-France, rue des Abbesses, ascenseur interrompu.",POMPIER,3,4,COMPLET,
"Monsieur Moreau, feu dans le local technique de l'immeuble Eiffel, rue des Invalides, alarme déclenchée.",POMPIER,4,3,COMPLET,
Je suis une personne âgée. Je crois qu'il y a des gens dans cet entrepôt fermé. Il est possible que quelque chose de mal se passe.,POLICE,4,4,COMPLET,
Je suis un parent épuisé. Je suis en train de suivre une femme depuis 20 minutes dans la rue. Elle va sûrement être en danger.,POLICE,4,4,COMPLET,
Je suis un ado désinvolte. J'ai vu des gens taguer une façade. Je filme leurs visages pour mon compte Instagram.,POLICE,2,3,COMPLET,
Je suis un professionnel de santé hors service. J'ai vu une vitrine de magasin brisée et personne à proximité. Il y a peut-être quelqu'un d'inconnu.,POLICE,4,4,COMPLET,
Je suis un ado désinvolte. J'ai vu des gens taguer une façade mais je ne peux pas les voir maintenant car j'ai les mains occupées.,POLICE,3,3,COMPLET,
"Bonjour, je suis Mme. Dupont, mon enfant a eu une crise d'épilepsie dans le supermarché. Il est toujours en convulsion et j'ai besoin de vous aider immédiatement.",MÉDICAL,4,4,COMPLET,
"Salut, je suis Monsieur Dubois. Mon inhalateur d'asthme est cassé et il faut que vous me l'échangez immédiatement. La batterie de mon téléphone est à 2%.",MÉDICAL,3,4,COMPLET,
"Bonjour, j'ai remarqué que mon collègue de travail a une surdose médicamenteuse. Ses pupilles sont contractées et il dort profondément.",MÉDICAL,4,3,COMPLET,
"Salut, j'ai un enfant de 2 ans qui a une fièvre à 40°C et il ne réagit plus. Il est dans ma chambre.",MÉDICAL,3,4,COMPLET,
