texte_historique,domaine,impact,urgence,statut_friction_final,question_bot
"Collaborateur J. Martin badge rejeté depuis ce matin. Badge physique OK visuellement. Erreur rouge sur le lecteur du 3ème étage sécurisé. Employé présent depuis 3 ans, poste de développeur sénior.",INFRA,2,2,COMPLET,
"J'ai des convulsions, j'ai réussi à appeler entre deux épisodes. Je tremble en appelant.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,Êtes-vous épileptique ? Depuis quand ces crises durent-elles ?
"Mon copain a fait une crise, il tremble, il est à la poitrine. La connexion est mauvaise.",MÉDICAL,4,4,MANQUE_CONSCIENCE,Est-ce qu'il vous répond quand vous lui parlez ? Ses yeux sont-ils ouverts ?
Mon genou a gonflé après une chute.,MÉDICAL,2,2,MANQUE_SYMPTOMES,Pouvez-vous plier le genou ? Y a-t-il un craquement lors de la chute ?
"Violences conjugales, mon mari m'a blessée, il est parti, j'ai besoin d'aide. J'ai du mal à parler.",POLICE,3,3,MANQUE_LIEU,Êtes-vous en sécurité ? Donnez-moi votre adresse pour envoyer du secours.
"Mon collègue douleur poitrine, transpire, bras gauche engourdi. Je suis essoufflé.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,Quel est l'âge de votre collègue ? A-t-il des antécédents cardiaques ou prend-il des médicaments ?
J'ai vu quelqu'un forcer la vitrine du bijoutier. Mon téléphone est presque déchargé.,POLICE,3,3,MANQUE_DESCRIPTION_SUSPECT,Les suspects sont-ils encore sur place ou ont-ils fui ? Pouvez-vous les décrire ?
J'ai mal à la jambe et je ne peux plus marcher. Je suis essoufflé.,MÉDICAL,3,3,MANQUE_SYMPTOMES,"Y a-t-il une déformation visible, un gonflement, et la jambe supporte-t-elle votre poids ?"
"Braquage supérette 34 avenue Gambetta Marseille 13ème. Un agresseur avec couteau, caissière otage. Individu brun 30 ans capuche verte. Je suis dehors. Mon téléphone est presque déchargé.",POLICE,4,4,COMPLET,
J'ai avalé des médicaments par erreur. Je suis essoufflé.,MÉDICAL,4,4,MANQUE_ANTECEDENTS,Quel médicament et quelle quantité estimez-vous avoir avalé ? Quel est votre âge ?
"Un feu s'est déclaré dans notre bâtiment, l'alarme sonne. Je chuchote, je suis caché.",POMPIER,3,3,MANQUE_PROPAGATION,Voyez-vous de la fumée dans les couloirs ? Le feu semble-t-il localisé ou s'étendre ?
"Mon voisin a chuté de son escabeau, il crie de douleur.",MÉDICAL,3,3,MANQUE_SYMPTOMES,Voyez-vous une déformation d'un membre ? A-t-il reçu le choc à la tête ? Peut-il bouger ?
"Je saigne abondamment du bras, coupure profonde par un couteau. 28 ans, pas de traitement. Je suis dans mon appartement au 3 rue des Lilas, Paris 11ème.",MÉDICAL,3,3,COMPLET,
J'ai très mal à la poitrine. Je suis essoufflé.,MÉDICAL,4,4,MANQUE_SYMPTOMES,Décrivez la douleur : irradie-t-elle vers le bras gauche ou la mâchoire ? Avez-vous du mal à respirer ?
Je ressens des douleurs dans la poitrine depuis une heure. Mon téléphone est presque déchargé.,MÉDICAL,4,4,MANQUE_SYMPTOMES,La douleur est-elle continue ou en crises ? Avez-vous des sueurs ou une nausée associée ?
"Douleur thoracique oppressante depuis 20 min, sueurs froides, nausées. 55 ans, hypertendu sous traitement. Domicile, 7 impasse des Roses, Toulouse.",MÉDICAL,4,4,COMPLET,
"Violences conjugales au 5 impasse des Lilas, Marseille 13ème. Mon mari Paul Martin, 38 ans, m'a frappée et est parti en voiture grise, plaque AB-123-CD. Je suis blessée au visage. Je suis essoufflé.",POLICE,3,3,COMPLET,
Il y a une dame qui est tombée dans la rue.,MÉDICAL,2,3,MANQUE_ZONE_CORPS,Où s'est-elle blessée lors de la chute ? Saignements visibles ?
"Mon fils 6 ans a mangé des baies rouges du jardin. Il se plaint du ventre et a vomit une fois. 6 ans, pas d'allergie. Domicile 12 chemin des Muriers, Aix-en-Provence. La connexion est mauvaise.",MÉDICAL,3,3,COMPLET,
"Feux de forêt progressant vers le hameau du Puy, vent fort, flammes à 200m des premières maisons.",POMPIER,4,4,MANQUE_LIEU,Dans quelle commune ou sur quelle route se trouve ce hameau exactement ?
Ma fille est allongée par terre dans sa chambre et ne se lève pas. Je tremble en appelant.,MÉDICAL,4,4,MANQUE_CONSCIENCE,Est-ce qu'elle vous répond ? Peut-elle ouvrir les yeux ? Respirez-vous normalement ?
"Cambriolage terminé en mon absence au 18 avenue Victor Hugo Strasbourg. Vitre brisée, bijoux volés. Pas de suspect visible. Voisine a vu un homme blond 30 ans fuir vers le parking. La connexion est mauvaise.",POLICE,2,2,COMPLET,
Quelqu'un a l'air de ne pas se sentir bien dans le métro. J'ai du mal à parler.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,Qu'est-ce que vous observez sur cette personne ? Parle-t-elle ? Tient-elle debout ?
"Il y a quelqu'un d'effondré dans les toilettes, la porte est fermée. Je tremble en appelant.",MÉDICAL,3,3,MANQUE_CONSCIENCE,La personne répond-elle quand vous frappez et vous appelez ? Voyez-vous sous la porte ?
"Serveur de base de données SQL Server HS depuis 8h. Erreur EVENT ID 17 dans les logs. 80 utilisateurs bloqués, toute la production arrêtée. Dernière sauvegarde hier 22h. Datacenter de Massy, salle B.",INFRA,4,4,COMPLET,
"Mon fils a chuté du vélo, il pleure mais ne dit pas ce qui lui fait mal.",MÉDICAL,2,2,MANQUE_ZONE_CORPS,"Regardez attentivement : voyez-vous une blessure, un gonflement ou une déformation sur lui ?"
"Un passant s'est effondré devant moi, il convulse. Je suis essoufflé.",MÉDICAL,4,4,MANQUE_SYMPTOMES,Depuis combien de temps convulse-t-il ? Connaissez-vous cet individu ? Respirez-vous près de lui ?
Je saigne beaucoup du bras suite à une coupure profonde.,MÉDICAL,3,3,MANQUE_ANTECEDENTS,Quel est votre âge ? Prenez-vous des anticoagulants ou avez-vous des problèmes de coagulation ?
Je me suis blessé il y a quelques minutes. Il y a beaucoup de bruit de fond.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,Quelle partie du corps a été touchée ?
"Mon père souffre énormément au ventre, il vomit et a de la fièvre.",MÉDICAL,3,3,MANQUE_ANTECEDENTS,Quel est l'âge de votre père ? A-t-il des problèmes digestifs connus ou prend-il des médicaments ?
"J'ai mal à la poitrine, douleur dans le bras gauche, j'ai 58 ans et je suis cardiaque.",MÉDICAL,4,4,MANQUE_LIEU,J'envoie les secours immédiatement. Donnez-moi votre adresse exacte ou votre ville.
"Cambriolage terminé, suspect parti direction nord, homme blanc environ 30 ans, capuche noire. Je chuchote, je suis caché.",POLICE,2,2,MANQUE_LIEU,À quelle adresse a eu lieu le cambriolage ? J'envoie une patrouille.
"Incendie 3ème étage immeuble résidentiel, 6 étages, personnes bloquées signalées au 5ème, pas de matière dangereuse. La connexion est mauvaise.",POMPIER,4,4,MANQUE_LIEU,Les pompiers partent maintenant. Quelle est l'adresse exacte de l'immeuble ?
"J'ai des convulsions, j'ai réussi à appeler entre deux épisodes.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,Êtes-vous épileptique ? Depuis quand ces crises durent-elles ?
"Incendie de forêt commune de Salernes, Var, lieu-dit Le Castellas. Avance vers les maisons. Vent fort sud-ouest. Les riverains s'évacuent d'eux-mêmes. J'ai du mal à parler.",POMPIER,4,4,COMPLET,
Il y a une bagarre très violente en bas de mon immeuble. Je suis essoufflé.,POLICE,3,4,MANQUE_ARME,"L'agresseur ou l'un des protagonistes est-il armé ? Couteau, arme à feu, ou autre objet ?"
"J'ai des convulsions, j'ai réussi à appeler entre deux épisodes.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,Êtes-vous épileptique ? Depuis quand ces crises durent-elles ?
"Mon père souffre énormément au ventre, il vomit et a de la fièvre. Je tremble en appelant.",MÉDICAL,3,3,MANQUE_ANTECEDENTS,Quel est l'âge de votre père ? A-t-il des problèmes digestifs connus ou prend-il des médicaments ?
L'application de gestion ne répond plus. La connexion est mauvaise.,INFRA,2,2,MANQUE_TYPE_PANNE,C'est une erreur côté application ou connexion réseau ? Tous les utilisateurs sont-ils touchés ?
"Il y a un feu dans notre immeuble, l'alarme sonne. Je tremble en appelant.",POMPIER,4,4,MANQUE_PERSONNES_PIEGES,Y a-t-il encore des résidents dans l'immeuble à votre connaissance ?
"Il y a quelqu'un d'effondré dans les toilettes, la porte est fermée.",MÉDICAL,3,3,MANQUE_CONSCIENCE,La personne répond-elle quand vous frappez et vous appelez ? Voyez-vous sous la porte ?
J'ai mal à la tête depuis ce matin. Il y a beaucoup de bruit de fond.,MÉDICAL,2,2,MANQUE_SYMPTOMES,"Avez-vous des vertiges, des nausées ou des troubles de la vision ?"
Accès refusé sur une porte sécurisée.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,S'agit-il d'un accès physique (badgeuse) ou logique (applicatif) ? Quelle porte ou système est concerné ?
"La dame tombée dans la rue a la jambe déformée, saignement, 70 ans environ.",MÉDICAL,3,3,MANQUE_LIEU,"À quel endroit de la ville se trouve-t-elle ? La rue, un monument proche ?"
"Fuite de gaz dans notre immeuble, ça sent très fort. Il y a beaucoup de bruit de fond.",POMPIER,3,4,MANQUE_EVACUATION,Les résidents ont-ils été avertis ? Évacuez immédiatement l'immeuble en laissant les portes ouvertes.
"Un homme agresse une femme dans la rue, c'est violent. Je suis essoufflé.",POLICE,3,4,MANQUE_ARME,Voyez-vous une arme dans les mains de l'agresseur ?
"Douleur abdominale intense depuis 2h, vomissements, 30 ans, appendicite possible. Je suis essoufflé.",MÉDICAL,3,3,MANQUE_LIEU,Indiquez-moi votre adresse ou dites-moi où vous êtes exactement.
Mon voisin tente de forcer la porte de son ex-femme. Mon téléphone est presque déchargé.,POLICE,3,3,MANQUE_DESCRIPTION_SUSPECT,L'individu est-il toujours devant la porte ? A-t-il un véhicule sur place ?
"J'ai fait une chute, la cheville est déformée, 40 ans, pas d'allergie.",MÉDICAL,2,2,MANQUE_LIEU,À quelle adresse ou dans quel lieu vous trouvez-vous ?
Je saigne beaucoup du bras suite à une coupure profonde.,MÉDICAL,3,3,MANQUE_ANTECEDENTS,Quel est votre âge ? Prenez-vous des anticoagulants ou avez-vous des problèmes de coagulation ?
"Je ressens des douleurs dans la poitrine depuis une heure. Je chuchote, je suis caché.",MÉDICAL,4,4,MANQUE_SYMPTOMES,La douleur est-elle continue ou en crises ? Avez-vous des sueurs ou une nausée associée ?
"Fuite de gaz dans notre immeuble, ça sent très fort. Je suis essoufflé.",POMPIER,3,4,MANQUE_EVACUATION,Les résidents ont-ils été avertis ? Évacuez immédiatement l'immeuble en laissant les portes ouvertes.
Il y a un feu de forêt qui approche du village. Je tremble en appelant.,POMPIER,4,4,MANQUE_PROPAGATION,Dans quelle direction le feu progresse-t-il ? Quel est l'écart entre le feu et les premières maisons ?
Notre base de données affiche une erreur et bloque toutes les transactions. La connexion est mauvaise.,INFRA,4,4,MANQUE_CODE_ERREUR,Quel est le message d'erreur exact de la base de données ? Y a-t-il un code d'erreur spécifique ?
J'ai une violente réaction allergique après avoir mangé. Je tremble en appelant.,MÉDICAL,4,4,MANQUE_ANTECEDENTS,Êtes-vous porteur d'un EpiPen ? Avez-vous déjà eu un choc anaphylactique ?
J'ai chuté et j'ai vraiment mal.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,Où vous êtes-vous blessé lors de la chute ?
Il y a une altercation physique dans le parking souterrain. J'ai du mal à parler.,POLICE,3,3,MANQUE_ARME,Y a-t-il des armes visibles ? Des personnes à terre ?
"J'ai mal à l'épaule, je ne peux plus lever le bras. Je chuchote, je suis caché.",MÉDICAL,2,2,MANQUE_SYMPTOMES,Y a-t-il une déformation ou une plaie ouverte ? Pouvez-vous bouger les doigts ?
Je ressens une douleur soudaine et forte. La connexion est mauvaise.,MÉDICAL,3,3,MANQUE_ZONE_CORPS,À quel endroit précisément ressentez-vous cette douleur ?
"Ma femme inconsciente, elle respire, 45 ans, pas d'antécédents connus.",MÉDICAL,4,4,MANQUE_LIEU,Donnez-moi immédiatement votre adresse ou dites-moi où vous vous trouvez.
"Individu suspect observe les enfants dans le parc depuis 45 minutes, homme 40 ans, manteau gris. La connexion est mauvaise.",POLICE,3,3,MANQUE_LIEU,Quel parc exactement ? Donnez-moi le nom et l'adresse ou la ville.
"Le serveur de base de données est tombé, messages d'erreur SQL partout. Mon téléphone est presque déchargé.",INFRA,4,4,MANQUE_PERIMETRE_IMPACT,Combien d'utilisateurs ou de services sont impactés ? Toute l'entreprise ou un site spécifique ?
"J'ai 42 ans, douleur thoracique irradiante bras gauche, sueurs froides depuis 30 min. Pas d'antécédent. Suis au bureau 201 tour Montparnasse Paris. Je tremble en appelant.",MÉDICAL,4,4,COMPLET,
Mon mari a chuté et ne bouge plus. Mon téléphone est presque déchargé.,MÉDICAL,4,4,MANQUE_CONSCIENCE,Votre mari répond-il ? Approchez votre oreille de sa bouche : respirez-vous son souffle ?
Ma voisine est effondrée sur son palier. Mon téléphone est presque déchargé.,MÉDICAL,3,4,MANQUE_CONSCIENCE,Est-elle consciente ? Respirez-vous près de sa bouche pour vérifier si elle respire ?
Je me suis blessé il y a quelques minutes. Je tremble en appelant.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,Quelle partie du corps a été touchée ?
"Fuite de gaz importante 8 avenue Pasteur Toulouse. Odeur très forte, immeuble de 5 étages. Résidents en cours d'évacuation. Aucune flamme visible pour l'instant.",POMPIER,3,4,COMPLET,
"Braquage en cours Banque Crédit Mutuel 22 boulevard Gambetta Rennes. Deux hommes cagoulés, armes à feu. Otages à l'intérieur, environ 8 personnes. J'appelle depuis la rue. Mon téléphone est presque déchargé.",POLICE,4,4,COMPLET,
Intrusion suspectée datacenter 3ème sous-sol nuit dernière. Trace d'accès inhabituel 2h45 badge P. Lambert en vacances. Aucune dégradation visible. Siège social 15 avenue de l'Opéra Paris. Il y a beaucoup de bruit de fond.,ACCÈS,3,3,COMPLET,
"Notre ERP principal est HS, erreur 503 Service Unavailable. La connexion est mauvaise.",INFRA,4,4,MANQUE_PERIMETRE_IMPACT,"Quels départements sont bloqués ? La production, la comptabilité, le commercial ?"
Quelqu'un a l'air de ne pas se sentir bien dans le métro.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,Qu'est-ce que vous observez sur cette personne ? Parle-t-elle ? Tient-elle debout ?
"Mon copain a fait une crise, il convulse, une douleur à la poitrine. Je chuchote, je suis caché.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,Quel est l'âge de votre copain ? Est-il épileptique ou a-t-il des antécédents cardiaques ?
Accès refusé sur une porte sécurisée. Je suis essoufflé.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,S'agit-il d'un accès physique (badgeuse) ou logique (applicatif) ? Quelle porte ou système est concerné ?
"Mon père souffre énormément, il est plié en deux, douleur au ventre.",MÉDICAL,3,3,MANQUE_SYMPTOMES,"Votre père a-t-il de la fièvre, vomit-il ? La douleur est-elle apparue soudainement ou progressivement ?"
Mon voisin tente de forcer la porte de son ex-femme.,POLICE,3,3,MANQUE_DESCRIPTION_SUSPECT,L'individu est-il toujours devant la porte ? A-t-il un véhicule sur place ?
J'ai vu quelqu'un forcer la vitrine du bijoutier.,POLICE,3,3,MANQUE_DESCRIPTION_SUSPECT,Les suspects sont-ils encore sur place ou ont-ils fui ? Pouvez-vous les décrire ?
Mon badge ne fonctionne plus. Je suis essoufflé.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,"Le badge est-il rejeté avec un bip rouge, ou le lecteur ne réagit-il pas du tout ?"
"Mon copain a fait une crise, il tremble, il est à la poitrine. Mon téléphone est presque déchargé.",MÉDICAL,4,4,MANQUE_CONSCIENCE,Est-ce qu'il vous répond quand vous lui parlez ? Ses yeux sont-ils ouverts ?
"Réaction allergique grave suite à piqûre de guêpe, gonflement du visage. 22 ans, allergique aux hyménoptères, EpiPen utilisé. Au parc central de Rennes. J'ai du mal à parler.",MÉDICAL,4,4,COMPLET,
Il y a un feu dans un garage avec des voitures.,POMPIER,3,3,MANQUE_MATIERE_DANGEREUSE,"Y a-t-il des réservoirs de carburant, de gaz ou des véhicules électriques dans ce garage ?"
"Douleur abdominale intense depuis 2h, vomissements, 30 ans, appendicite possible. Je chuchote, je suis caché.",MÉDICAL,3,3,MANQUE_LIEU,Indiquez-moi votre adresse ou dites-moi où vous êtes exactement.
Mon ami a reçu un violent coup à la tête. J'ai du mal à parler.,MÉDICAL,3,3,MANQUE_SYMPTOMES,A-t-il perdu connaissance ? Vomit-il ? Parle-t-il normalement ou semble-t-il confus ?
Mon collègue a la poitrine douloureuse et transpire beaucoup. La connexion est mauvaise.,MÉDICAL,4,4,MANQUE_SYMPTOMES,La douleur irradie-t-elle vers son bras gauche ou sa mâchoire ? Peut-il respirer normalement ?
Il y a un incendie dans une zone industrielle près d'ici. Je suis essoufflé.,POMPIER,4,4,MANQUE_MATIERE_DANGEREUSE,"Savez-vous si des matières inflammables, des produits chimiques ou du gaz sont stockés dans ce bâtiment ?"
J'ai avalé des médicaments par erreur.,MÉDICAL,4,4,MANQUE_ANTECEDENTS,Quel médicament et quelle quantité estimez-vous avoir avalé ? Quel est votre âge ?
J'ai du mal à respirer et une douleur intense.,MÉDICAL,4,4,MANQUE_ZONE_CORPS,"La douleur se situe-t-elle dans la poitrine, le dos, ou autre chose ?"
Je n'arrive plus à accéder à mon compte.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,"Quel type d'accès est bloqué : compte Windows, application métier, VPN, messagerie ? Quel message s'affiche ?"
"J'ai 42 ans, douleur thoracique irradiante bras gauche, sueurs froides depuis 30 min. Pas d'antécédent. Suis au bureau 201 tour Montparnasse Paris. Je tremble en appelant.",MÉDICAL,4,4,COMPLET,
"Mon fils a chuté du vélo, il pleure mais ne dit pas ce qui lui fait mal.",MÉDICAL,2,2,MANQUE_ZONE_CORPS,"Regardez attentivement : voyez-vous une blessure, un gonflement ou une déformation sur lui ?"
